National Database Number,Field Number,Common Name,State,County,City,Locality Detail,Latitude,Latitude Units,Longitude,Longitude Units,Findings of Human Interaction,Boat Collision,Shot,Fishery Interaction,Fishery Type,Other Human Interaction,Other Human Int Description,Other Human Int Type,How Determined: External Exam,How Determined: Internal Exam,How Determined: Necropsy,How Determined: Other,How Determined: Describe,Gear Collection,Other Findings upon Level Y/N,Other Findings - Illness Flag,Other Findings - Injury,Other Findings - Pregnant,Other Findings - Other,Other Findings - Descibe,Other Findings Type,Other Findings - Descibe,Observation Date,How Observed,Observation Status,Not Able to Examine,Date of Examination,Condition at Examination,Left at Site,Immediate Release at Site,Relocated,Disentangled,Euthanized at Site,Died at Site,Transferred to Rehabilitation,Date of Initial Disposition,Rehab Facility Name,Died During Transport,Euthanized During Transport,Other,Other Describe,Sick,Injured,Out of Habitat,Deemed Healthy/Releasable,Abandoned/Orphaned,Inaccesible,Location Hazardous to Animal,Location Hazardous Public,Unknown/CBD ,Condition Other,Condition Other Description,Entangled,Condition Comments,Sex,Age Class,Length,Length Units,Length actual/estimate,Weight,Weight Units,Weight actual/estimate,Photos/Videos Taken,Carcass Left at Site,Carcass Buried,Carcass Rendered,Carcass Towed,Carcass Towed Lattitude,Carcass Towed Longitude,Carcass Sunk,Carcass Sunk Lattitude,Carcass Sunk Longitude,Carcass Frozen for Later Exam,Carcass Landfill,Carcass Unknown,Carcass Other,Carcass Other Description,Necropsied,Necropsy Limited,Date of Necropsy,Additional Remarks,
NW-2016-1188624,PSU16-01-31-Mn,"Whale, humpback",OR,Clatsop,Seaside,8th Avenue,45.99923,decimal degrees,-123.93198,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,N,N,Y,"various scrapes, cuts and rub marks on head/body; a substantial amount of serous fluid flowed from blowhole when whale was moved; a heavy load of ribbon-like parasites embedded in intestinal wall; heart very pale/fatty; the animal was thin",,,1/31/16,Beach or Land,Fresh Dead,N,1/31/16,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,YEARLING,862,cm,actual,0,kg,,Y,N,Y,N,N,,,N,,,N,N,N,Y,field necropsy; buried by the City,Y,complete,2/2/16,,
NW-2016-1188642,HMSC16-03-23-Er,"Whale, gray",OR,Lincoln,Gleneden Beach,"near #305 Salishan Drive, Salishan spit",44.906389,decimal degrees,-124.030483,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,N,N,N,N,N,,,,3/23/16,Beach or Land,Alive,N,3/24/16,Fresh Dead,N,N,N,N,N,Y,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,YEARLING,973,cm,actual,0,lb,estimate,Y,N,N,N,N,,,N,,,N,N,N,Y,post necropsy remains buried,Y,complete,3/24/16,,
NW-2016-1188635,HMSC16-05-13-Er,"Whale, gray",OR,Coos,Bandon,"south of Devil's Kitchen, north of China Creek",43.076743,decimal degrees,-124.43669,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,Y,N,Y,widespread orca rake marks over body; obvious orca predation,,,5/13/16,Beach or Land,Moderate Decomposition,N,5/13/16,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,PUP/CALF,740,cm,actual,0,lb,estimate,Y,N,Y,N,N,,,N,,,N,N,N,N,,Y,limited,5/13/16,,
NW-2016-1191712,HMSC16-08-01-Er,"Whale, gray",OR,Curry,Langlois,New River Spit,42.91824,decimal degrees,-124.499969,decimal degrees,Y,Y,N,N,,N,,,Y,N,N,N,,N,Y,N,N,N,Y,multiple deep cuts into left thorax and abdomen clearly indicate propeller wounds,,,8/1/16,Beach or Land,Moderate Decomposition,N,8/3/16,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,PUP/CALF,823,cm,actual,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2016-1192109,PSU16-09-16-Mn,"Whale, humpback",OR,Clatsop,Arch Cape,"initially stranded at Falcon Cove; resurfaced at Short Sands Beach, OR (45.76301, -123.96977) on 9/20/2016",45.78878,decimal degrees,-123.96977,decimal degrees,Y,Y,N,N,,N,,,Y,N,N,N,,N,Y,N,Y,N,Y,see below,,"caudal half of peduncle missing; based on damage to caudal vertebra, believed to have been cut off by propeller; however, unclear as to whether damage occurred pre- or post-mortem; all internal organs expelled from decomp.; only ventral side of whale could be examined",9/16/16,Floating,Advanced Decomposition,N,9/17/16,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,1160,cm,estimate,,,,Y,Y,N,N,N,,,N,,,N,N,N,Y,field necropsy,Y,limited,9/22/16,,
NW-2016-1191767,HMSC16-09-19-Mn,"Whale, humpback",OR,Curry,Langlois,just north of Blacklock Point,42.880235,decimal degrees,-124.525937,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,N,N,Y,"apppears to be missing skin, very decomposed; skull appears to be missing",,,9/19/16,Beach or Land,Advanced Decomposition,N,9/20/16,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,360,in,estimate,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,photographed by Beach Ranger,
NW-2016-1193426,PSU16-12-12-Er,"Whale, gray",OR,Clatsop,Gearhart,0.25 mile south of the 10th Street access (tide took carcass back out by 12/13; restranded at 16th Street in Seaside 12/14),46.02724,decimal degrees,-123.92996,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,N,N,Y,see below,,"carcass had been heavily scavenged upon by sharks externally; tip of rostrum and mandible broken off/gone; bloody fluid in blowhole; bloody froth in braincase; possible bruising around stomach and kidney; three firmer, 1 cm dia. clear, fluid-filled cysts near testis; lungs floated in water",12/12/16,Beach or Land,Moderate Decomposition,N,12/12/16,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,PUP/CALF,429,cm,actual,,,,Y,N,Y,N,N,,,N,,,N,N,N,Y,field necropsy; buried by City,Y,complete,12/14/16,,
NW-2017-1193667,HMSC17-01-11-Er,"Whale, gray",OR,Coos,Bandon,"Just west of Agate Lane access to the beach, north of the creek",43.2554,decimal degrees,-124.38651,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,Y,N,Y,"multiple signs of orca predation over body at head, flippers and caudal peduncle; body appears malnourished",,,1/11/17,Beach or Land,Moderate Decomposition,N,1/16/17,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1282,cm,actual,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2017-1195302,HMSC17-01-30-Er,"Whale, gray",OR,Curry,Gold Beach,north side of Cape Sebastian,42.3406,decimal degrees,-124.42725,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,N,N,N,N,N,,,,1/30/17,Beach or Land,Advanced Decomposition,N,1/30/17,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,ADULT,1242,cm,estimate,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2017-1194244,HMSC17-02-06-Er,"Whale, gray",OR,Lincoln,Newport,"Beverly Beach, just north of Johnson Creek",44.738,decimal degrees,-124.058028,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,N,N,N,N,N,,,,2/6/17,Beach or Land,Alive,N,2/7/17,Fresh Dead,Y,N,N,N,N,Y,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,Y,"newborn calf, underweight",,"came ashore alive 2/6 PM; stilll alive 2/7 AM, was dead by mid-day; promptly necropsied",MALE,PUP/CALF,452,cm,actual,750,kg,estimate,Y,Y,N,N,N,,,N,,,N,N,N,Y,necropsied on site; remains left on beach,Y,complete,2/7/17,,
NW-2017-1194186,PSU17-03-06-Pm,"Whale, sperm",OR,Clatsop,Hammond,"1.4 miles north of the Peter Iredale Road access, Fort Stevens State Park",46.19332,decimal degrees,-123.99044,decimal degrees,Y,N,N,N,,Y,tooth/teeth removed by unknown person(s),,N,N,N,Y,visual observations,N,Y,N,N,N,Y,see below,,"visual observations; possible injury at posterior head, but unable to confirm due to state of decomp.; some vertebrae exposed and partial liver and intestines located outside carcass; no obvious signs of fractured vertebrae in exposed sections; the body was flat, presumably most organs gone",3/6/17,Beach or Land,Advanced Decomposition,N,3/6/17,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,1100,cm,estimate,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2017-1195305,HMSC17-03-13-Pm,"Whale, sperm",OR,Curry,Port Orford,about 1/2 mile north of Paradise Point,42.768875,decimal degrees,-124.51958,decimal degrees,Y,N,N,N,,Y,"lower jaw removed, apparently cut",,N,N,N,N,,N,N,N,N,N,N,,,,3/13/17,Beach or Land,Advanced Decomposition,N,3/13/17,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,ADULT,1262,cm,estimate,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2017-1196360,HMSC17-06-10-Er,"Whale, gray",OR,Lincoln,Newport,Agate Beach,44.665702,decimal degrees,-124.061622,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,N,N,N,Y,"signs of orca predation on right pectoral flipper and head, puncture wounds, rake marks and distal end of flipper bit off",,,6/10/17,Beach or Land,Advanced Decomposition,N,6/10/17,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1260,cm,actual,0,lb,estimate,Y,N,Y,N,N,,,N,,,N,N,N,N,buried on site by State Parks,N,,,,
NW-2017-1197729,HMSC17-07-10-Er,"Whale, gray",OR,Coos,North Bend,"initially about 1/2 mile south of Horsfall Beach access, 7/11 about 3 miles south toward north jetty; 7/17 reported at Whiskey Run Beach, Bandon",43.448258,decimal degrees,-124.28125,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,N,N,N,N,N,,,,7/10/17,Beach or Land,Fresh Dead,N,7/11/17,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,YEARLING,885,cm,actual,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,Y,incoming tide prevented further tissue collection,N,,,,
NW-2017-1199313,HMSC17-12-27-Oo,"Whale, killer",OR,Curry,Brookings,"near 17345 West Ocean Drive, Harris Beach State Park",42.077525,decimal degrees,-124.32122,decimal degrees,N,,,,,,,,,,,,,N,Y,,,,,neonate,,,12/25/17,Beach or Land,Moderate Decomposition,,12/28/17,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,PUP/CALF,239.5,cm,actual,211,kg,actual,Y,,,,,,,,,,,,,,,Y,complete,12/29/17,"Carcass was initially reported to stranding network on 12/27/2017. Later reports indicate it had been first observed on 12/25/2017. Carcass was collected by Jan Hodder et al of Oregon Institute of Marine Biology on 12/28/2017; was brought to Oregon Veterinary Diagnostic Laboratory for necropsy on 12/29/2017. The condition of the carcass was *late* code 3. Necropsy was conducted by OVDL staff and by Jim Rice, Debbie Duffield, Dalin D'Alessandro, and Dyanna Lambourn.",
NW-2018-1200136,HMSC18-01-16-Pm,"Whale, sperm",OR,Curry,Gold Beach,about .25 mi south of Ophir Wayside,42.531767,decimal degrees,-124.402279,decimal degrees,N,N,N,N,,N,,,,,,,,N,N,,,,,,,,1/16/18,Beach or Land,Advanced Decomposition,,1/17/18,Advanced Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,SUBADULT,1243,cm,actual,0,lb,estimate,Y,Y,,,,,,,,,,,,,,N,,,"Due to the severe sea state over the last week making safe access to the carcass extremely limited, the distance from Newport (about an 8 hour round trip) and state of advanced decomposition of the carcass, no necropsy was performed.Susan Riemer (ODFW) collected the lower jaw (mostly to prevent it from being poached) and samples of skin and blubber",
NW-2018-1203650,HMSC18-06-03-Er,"Whale, gray",OR,Lane,Florence,"Washburn State Park, about 1/4 mile south of day use area access",44.155533,decimal degrees,-124.119697,decimal degrees,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,,,,6/4/18,Beach or Land,Moderate Decomposition,Y,6/4/18,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1184,cm,actual,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,6/4/18,,
NW-2019-1208312,HMSC19-02-06-Er,"Whale, gray",OR,Coos,Bandon,Bullards Beach State Park,43.140675,decimal degrees,-124.418556,decimal degrees,CBD,N,N,N,,N,,,,,,,,N,Y,,Y,,Y,emaciated; trauma to tongue with circular indentations suggestive of orca bite marks; some bruising to abdominal blubber,,,2/6/19,Beach or Land,Advanced Decomposition,Y,2/7/19,Advanced Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,YEARLING,960,cm,actual,0,lb,notMeasured,Y,Y,,,,,,,,,,,,,,Y,limited,,,
NW-2019-1213057,HMSC19-03-03-Uc,unidentified mysticete,OR,Lincoln,Lincoln City,just north of NW 15th St access,44.975826,dd.dddd,-124.017688,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,"caudal end of skull only; partially buried, below high tide line",,,3/3/19,Beach or Land,Mummified/Skeletal,Y,3/3/19,Mummified/Skeletal,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,PUP/CALF,0,cm,notMeasured,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,N,,,,
NW-2019-1209911,PSU19-03-06-UnkCetacean,"Whale, unidentified baleen",OR,Clatsop,Hammond,"on a sandbar off Social Security Beach, Fort Stevens State Park, Columbia River",46.233354,decimal degrees,-123.99528,decimal degrees,CBD,,,,,,,,,,,,,,CBD,,,,,,,animal could not be relocated,3/6/19,Beach or Land,Condition Unknown,Y,3/6/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,UNKNOWN,,,notMeasured,,,notMeasured,Y,,,,,,,,,,,,,Y,carcass washed back out,N,,,"animal was not reported until a few days after it had been seen; it washed back out before it could be evaluated and necropsied; based on photographs, the animal appeared to be a small whale",
NW-2019-1213072,HMSC19-03-23-Uc,unidentified mysticete,OR,Lincoln,Lincoln City,"just south of Seahorse Motel, somewhere between NW 15th and NW 21st St",44.977209,dd.dddd,-124.01673,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,Y,N,N,N,Y,"partial caudal end of skull, appears to be from a mysticete calf; partially buried in sand below high tide line",,,3/23/19,Beach or Land,Mummified/Skeletal,Y,3/23/19,Mummified/Skeletal,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,PUP/CALF,0,cm,notMeasured,0,lb,notMeasured,Y,N,N,N,N,,,N,,,N,N,,N,,N,,,,
NW-2019-1213096,HMSC19-04-24-Er,"Whale, gray",OR,Lincoln,Gleneden Beach,Salishan spit,44.916833,dd.dddd,-124.029075,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,,,,4/24/19,Beach or Land,Moderate Decomposition,Y,4/25/19,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,SUBADULT,1080,cm,estimate,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,4/25/19,,
NW-2019-1213100,HMSC19-04-27-Er,"Whale, gray",OR,Lincoln,Otis,"small cove south of Three Rocks beach, Westwind",45.03474,dd.dddd,-124.00878,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,,,,4/27/19,Beach or Land,Alive,Y,4/29/19,Moderate Decomposition,N,N,N,,N,Y,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,YEARLING,896,cm,actual,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,4/29/19,,
NW-2019-1213042,HMSC19-06-12-Er,"Whale, gray",OR,Curry,Brookings,".25 mile offshore of Samuel H. Boardman State Park, 2 miles north of Whaleshead Island",42.173334,dd.dddd,-124.365874,dd.dddd,Y,N,N,Y,,N,,,,,,,,N,N,N,N,N,N,,,,6/12/19,Floating,Advanced Decomposition,N,,,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,PUP/CALF,550,cm,estimate,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,N,,,2019/06/12 An annual helicopter-based aerial survey of surface nesting seabird colonies conducted by US Fish and Wildlife Service on June 12 off the coast of southern Oregon discovered a dead entangled gray whale approximately 1/4 nm offshore of Samuel H.,
NW-2019-1212610,PSU19-06-14-Er,"Whale, gray",OR,Clatsop,Warrenton,"just south of the Sunset Beach Road access, Sunset Beach",46.09722,decimal degrees,-123.94371,decimal degrees,CBD,,,,,,,,,,,,,,Y,Y,Y,,Y,emaciated,,minor bruising; bloody fluid in both cavities,6/14/19,Beach or Land,Advanced Decomposition,Y,6/14/19,Advanced Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,YEARLING,725,cm,actual,,,notMeasured,Y,,Y,,,,,,,,,,,Y,field necropsy; buried by Parks,Y,complete,6/14/19,animal was emaciated and decomposed; some bruising was noted and there was bloody fluid in both thorax and abdomen; some stomach contents were loose in abdominal cavity and stuck in the mesenteries; heart tissue had gelatinous texture near surface vessels along septum and atria were gelatinous,
NW-2019-1213062,HMSC19-06-26-Er,"Whale, gray",OR,Curry,Gold Beach,about 3/4 mile south of Ophir Wayside,42.525792,decimal degrees,-124.405625,decimal degrees,CBD,N,N,N,,N,,,,,,,,N,N,,,,,,,,6/26/19,Beach or Land,Moderate Decomposition,Y,6/27/19,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,SUBADULT,1161,cm,estimate,0,lb,notMeasured,Y,Y,,,,,,,,,,,,,,N,,,assessed 6/27 at low tide; carcass inaccessible as it was still being washed over by waves; a volunteer made continued efforts over the next three days and the carcasss remained unaccessible due to the steepness of the beach,
NW-2019-1222101,HMSC19-08-14-Mn,"Whale, humpback",OR,Lincoln,Waldport,Bayshore between beach access 67B and 67C,44.43342,dd.dddd,-124.0856,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,,,,8/14/19,Beach or Land,Alive,Y,8/15/19,Fresh Dead,N,N,N,,Y,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,PUP/CALF,667.5,cm,actual,0,lb,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,post necropsy remains buried on site,Y,complete,8/15/19,,
NW-2019-1218616,HMSC19-09-13-Er,"Whale, gray",OR,Lincoln,Depoe Bay,"Flat Rock, SW of Depoe Bay bar",44.807594,dd.dddd,-124.068744,dd.dddd,Y,N,N,Y,,N,,,,,,,,N,N,N,N,N,N,,,,9/13/19,Beach or Land,Alive,Y,9/13/19,Alive,Y,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,Y,N,N,N,N,,,,UNKNOWN,UNKNOWN,0,cm,estimate,0,lb,notMeasured,N,N,N,N,N,,,N,,,N,N,,N,,N,,,14:30 A Carrie¿s Whale Watching Tour vessel encountered an entangled gray whale at the south end of Depoe Bay and called the USCG on VHF -> NOAA Hotline. The whale surfaced close the the whale watch vessel and the captain was able to easily observe sever,
NW-2020-1222105,HMSC20-01-30-Pm,"Whale, sperm",OR,Lincoln,Newport,"Beverly Beach, about 500 yards north of Spencer Creek",44.733539,dd.dddd,-124.057786,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,Y,N,N,N,Y,Teeth barely erupted; flukes completely missing; skin completely missing; extensive scavenging from sharks,,,1/30/20,Beach or Land,Advanced Decomposition,Y,1/30/20,Advanced Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,YEARLING,800,cm,notMeasured,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,1/30/20,,
NW-2020-1226044,HMSC20-03-31-Er,"Whale, gray",OR,Lane,Florence,beach between Sea Lion Caves and Heceta Head; 4/9 floated into Siuslaw River; 4/10 on beach about 6 miles south of Florence,44.127558,dd.dddd,-124.124467,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,Y,N,N,N,Y,appeared emaciated,,,3/31/20,Beach or Land,Fresh Dead,Y,4/1/20,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,1086,cm,actual,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,4/13/20,initially sighted by DOT bridge inspector from high above beach; Jiim Rice tried unsuccessfully to access beach upon receiving the stranding report the followig morning but could not find a safe way down from the cliffs above the beach; 4/8 caller suggest,
NW-2020-1226066,HMSC20-04-18-Er,"Whale, gray",OR,Tillamook,Sandlake,Sandlake Recreation Area,45.296188,dd.dddd,-123.964683,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,N,N,N,,,,4/18/20,Beach or Land,Moderate Decomposition,Y,4/18/20,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1198,cm,actual,0,lb,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,buried by State Parks 4/20,Y,limited,4/18/20,,
NW-2020-1225992,HMSC20-05-15-Er,"Whale, gray",OR,Tillamook,Cape Meares,"Bayocean spit, about 100 yards south of the #29 marker",45.519286,dd.dddd,-123.95588,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,N,N,Y,N,Y,partially healed bite wounds at dorsal edge of left front flipper and trailing edge of flukes (killer whaless?),,,5/15/20,Beach or Land,Moderate Decomposition,Y,5/15/20,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,996,cm,actual,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,5/15/20,,
NW-2020-1227981,HMSC20-08-07-Mn,"Whale, humpback",OR,Lincoln,Gleneden Beach,Salishan spit,44.919041,dd.dddd,-124.028808,dd.dddd,CBD,N,N,N,,N,,,,,,,,N,Y,N,N,N,Y,extensive damage from likely killer whale predation and shark scavenging; liquid feces in colon appeared ink black in color (sampled).,,,8/7/20,Beach or Land,Advanced Decomposition,Y,8/8/20,Advanced Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1138,cm,actual,0,lb,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,8/8/20,,
NW-2020-1228002,HMSC20-09-05-Bb,"Whale, sei",OR,Coos,Bandon,just south of Face Rock,43.102241,dd.dddd,-124.434233,dd.dddd,Y,N,N,N,,N,,,,,,,,N,Y,N,N,N,Y,plastic debris found in stomach,,,9/5/20,Beach or Land,Alive,Y,9/5/20,Alive,N,N,N,,N,Y,N,,,N,,N,,Y,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,1190,cm,actual,0,lb,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,post necropsy remains buried,Y,limited,9/6/20,"This whale was reported to be struggling in shallow water on the beach amongst large rocks. It became high and dry with the outgoing tide under a bright, warm sun. Supportive care was provided by personnel with the NOAA Office of Law Enforcement, the Oregon Department of Parks and Recreation (OPRD), Oregon State Police (OSP), and several local and regional volunteers (who provided crowd control and cooling of the whale¿s body using buckets of water poured over wet towels and blankets). Members of the OSU Marine Mammal Institute arrived on scene at 7:00 PM and began a physical evaluation of the whale (in phone conference with personnel with Sealife Response, Rehabilitation, and Research (SR3) while continuing supportive care. At 9:00 PM the whale expired and was declared dead - it was no longer breathing, had no response to touch or manipulation and there were no eye reflexes. A necropsy was commenced early the next morning involving personnel from the Marine Mammal Institute, SR3, and World Vets, with support provided by NOAA, OPRD, OSP, and volunteers.",
NW-1976-1154406,UPS-21190,"Whale, minke",WA,Thurston,Nisqually,Puget Sound,,,,,CBD,N,,,,,,,,,,,,,,,,,,,,,3/1/76,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,3/1/76,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,355,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1976-1153767,19760708-Ba,"Whale, minke",WA,King,Seattle,Puget Sound,,,,,CBD,N,,,,,,,,,,,,,,,,,,,,,7/8/76,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,7/8/76,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,742,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1154407,SJJ-74,"Whale, gray",WA,Grays Harbor,Ocean City,Unknown,47.075,decimal degrees,-124.175,decimal degrees,CBD,N,,,,,,,,,,,,,,,,,,,,,1/31/77,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,1/31/77,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,732,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1170074,SJJ-76,"Whale, gray",WA,Pacific,Willipa Bay,Unknown,46.55,decimal degrees,-123.9666,decimal degrees,CBD,N,,,,,,,,,,,,,,,,,,,,,2/20/77,,Fresh Dead,Y,,Condition Unknown,Y,,,,,,,2/20/77,,,,,,,,,,,,,,,Y,,,,FEMALE,UNKNOWN,1171,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1154308,SJJ-77,"Whale, gray",WA,Pacific,Chinook,Unknown,46.2666,decimal degrees,-123.9416,decimal degrees,CBD,N,,,,,,,,,,,,,,,,,,,,,3/1/77,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,3/1/77,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,0,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1154309,SJJ-87,"Whale, gray",WA,Pacific,Long Beach,Unknown,46.35,decimal degrees,-124.0583,decimal degrees,CBD,N,,,,,,,,,,,,,,,,,,,,,5/13/77,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,5/13/77,,,,,,,,,,,,,,,Y,,,,FEMALE,UNKNOWN,1313,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1154168,WM800130,"Whale, killer",WA,San Juan,San Juan Island,Unknown,,,,,CBD,N,,,,,,,,,,,,,,,,,,,,,9/28/77,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,9/28/77,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,621,cm,,,,,,,,,,,,,,,,,,,,,,,,
NW-1977-1154408,SJJ-111,"Whale, sperm",WA,Jefferson,Kalaloch,Unknown,,,,,CBD,N,,,,,,,,,,,,,,,,,,,,,10/21/77,,Condition Unknown,Y,,Condition Unknown,Y,,,,,,,10/21/77,,,,,,,,,,,,,,,Y,,,,MALE,UNKNOWN,1550,cm,,,,,,,,,,,,,,,,,,,,,,,,
